course_id,title,platform,instructor,specialty,skills,level,duration,price,rating,language,certificate,url
1041,Node.js بالعربي - Pro Course,Udemy Arabia,محمد حمدي,Backend Development,REST API|Express.js|GraphQL,Intermediate,20 ساعة,99 جنيه,4.6,Arabic,No,https://www.udemy.com/ar/course/Node.js-بالعربي
1042,The Complete Digital Marketing Course - Bootcamp 2024,Udemy,Rob Percival,Digital Marketing,HubSpot|A/B Testing|Google Analytics,Beginner,23 hours,$14.99,4.6,English,No,https://www.udemy.com/course/the-complete-digital-marketing-course/
1043,The Complete Web Development Bootcamp - 2024 Updated,Udemy,Angela Yu,Web Development,Node.js|PHP|Bootstrap|Git|REST API,Intermediate,65 hours,$14.99,4.8,English,No,https://www.udemy.com/course/the-complete-web-development-bootcamp/
1044,Email Marketing Complete Guide - Pro Course,Udemy,Diego Davila,Digital Marketing,A/B Testing|Social Media|Facebook Ads|Content Writing|Google Ads,Advanced,7 hours,$12.99,4.4,English,Yes,https://www.udemy.com/course/email-marketing-complete-guide/
1045,مسار التسويق الإلكتروني - Masterclass,Mahara-Tech,ITI Egypt,Digital Marketing,Copywriting|SEO|Social Media,Beginner,30 ساعة,مجاني,4.7,Arabic,Yes,https://maharatech.gov.eg/course/مسار-التسويق-الإلكتروني
1046,Usability Testing Bootcamp - 2024 Updated,Udemy,Joe Natoli,UI/UX Design,Zeplin|Figma|Prototyping|User Research,Beginner,8 hours,$14.99,4.6,English,Yes,https://www.udemy.com/course/usability-testing-bootcamp/
1047,Become a Digital Marketer - Bootcamp 2024,LinkedIn Learning,LinkedIn,Digital Marketing,Facebook Ads|Content Writing|Google Ads|Email Marketing|Copywriting,Beginner,18 hours,$39.99/mo,4.5,English,No,https://www.linkedin.com/learning/become-a-digital-marketer
1048,Cloud Security Fundamentals - Bootcamp 2024,edX,Google Cloud,Cloud Computing,Cloud Security|Terraform|Kubernetes|CI/CD|Docker,Intermediate,3 months,Free,4.8,English,Yes,https://www.edx.org/course/cloud-security-fundamentals
1049,Digital Marketing - Bootcamp 2024,edX,Wharton School,Digital Marketing,Social Media|Google Ads|Email Marketing|Facebook Ads|Google Analytics,Advanced,6 months,Free,4.6,English,Yes,https://www.edx.org/course/digital-marketing
1050,Design Thinking - 2024 Edition,Coursera,IDEO / Stanford,UI/UX Design,Figma|Adobe XD|Usability Testing|Zeplin|Sketch,Intermediate,3 months,Free,4.8,English,Yes,https://www.coursera.org/learn/design-thinking
1051,Introduction to Cloud Computing - Complete Guide,edX,IBM,Cloud Computing,Linux|Docker|AWS|Serverless,Beginner,5 weeks,Free,4.5,English,Yes,https://www.edx.org/course/introduction-to-cloud-computing
1052,مسار Cloud Computing - Masterclass,Mahara-Tech,ITI Egypt,Cloud Computing,Docker|Kubernetes|CI/CD,Intermediate,40 ساعة,مجاني,4.7,Arabic,Yes,https://maharatech.gov.eg/course/مسار-Cloud-Computing
1053,AWS Cloud Practitioner Essentials - Bootcamp 2024,Coursera,Amazon Web Services,Cloud Computing,Linux|CI/CD|Cloud Security|Google Cloud,Advanced,3 months,Free,4.6,English,Yes,https://www.coursera.org/learn/aws-cloud-practitioner-essentials
1054,Become a UX Designer - Pro Course,LinkedIn Learning,LinkedIn,UI/UX Design,Usability Testing|Sketch|Design Systems,Beginner,20 hours,$39.99/mo,4.6,English,No,https://www.linkedin.com/learning/become-a-ux-designer
1055,Usability Testing Bootcamp - Complete Guide,Udemy,Joe Natoli,UI/UX Design,Zeplin|Figma|Prototyping|User Research,Beginner,8 hours,$14.99,4.5,English,Yes,https://www.udemy.com/course/usability-testing-bootcamp/
1056,SEO Fundamentals - Complete Guide,edX,UC Davis,Digital Marketing,Google Ads|Social Media|Content Writing|Email Marketing|Facebook Ads,Beginner,4 weeks,Free,4.6,English,Yes,https://www.edx.org/course/seo-fundamentals
1057,Git & GitHub Complete Guide - Pro Course,Udemy,Brad Traversy,Web Development,JavaScript|Bootstrap|Node.js|HTML|PHP,Intermediate,5 hours,$12.99,4.6,English,No,https://www.udemy.com/course/git-and-github-complete-guide/
1058,Hybrid Cloud Architecture - Bootcamp 2024,edX,Linux Foundation,Cloud Computing,Terraform|Azure|Kubernetes|Linux,Advanced,4 weeks,Free,4.5,English,Yes,https://www.edx.org/course/hybrid-cloud-architecture
1059,مسار Mobile - Pro Course,Sprints,Sprints Egypt,Mobile Development,Java|Swift|Git,Beginner,3 أشهر,مدفوع,4.9,Arabic,Yes,https://sprints.ai/مسار-Mobile
1060,React Native: The Practical Guide - Masterclass,Udemy,Maximilian Schwarzmuller,Mobile Development,Java|REST API|React Native,Advanced,28 hours,$14.99,4.5,English,Yes,https://www.udemy.com/course/react-native-the-practical-guide/
1061,Become a Front-End Developer - 2024 Updated,LinkedIn Learning,LinkedIn,Frontend Development,Angular|Next.js|JavaScript|CSS,Advanced,20 hours,$39.99/mo,4.4,English,Yes,https://www.linkedin.com/learning/become-a-front-end-developer
1062,Docker and Kubernetes: The Complete Guide - Pro Course,Udemy,Stephen Grider,DevOps,Git|Jenkins|Kubernetes,Intermediate,22 hours,$14.99,4.5,English,Yes,https://www.udemy.com/course/docker-and-kubernetes-the-complete-guide/
1063,تطوير تطبيقات Android بالعربي - Masterclass,Udemy Arabia,محمد علي,Mobile Development,iOS SDK|React Native|Git,Intermediate,25 ساعة,99 جنيه,4.6,Arabic,No,https://www.udemy.com/ar/course/تطوير-تطبيقات-Android-بالعربي
1064,Accessibility for Web Design - Bootcamp 2024,Coursera,Google,UI/UX Design,Design Systems|Figma|Adobe XD|Usability Testing,Intermediate,3 weeks,Free,4.7,English,Yes,https://www.coursera.org/learn/accessibility-for-web-design
1065,Product Manager Interview - Complete Guide,Udemy,Exponent,Product Management,User Stories|JIRA|A/B Testing|Market Research|Stakeholder Management,Advanced,9 hours,$14.99,4.6,English,No,https://www.udemy.com/course/product-manager-interview/
1066,"Machine Learning A-Z: AI, Python & R - Masterclass",Udemy,Kirill Eremenko,Artificial Intelligence & ML,NLP|Python|Scikit-learn|Machine Learning|OpenCV,Intermediate,44 hours,$14.99,4.5,English,No,https://www.udemy.com/course/machine-learning-a-z-ai-python-and-r/
1067,SQL for Product Managers - 2024 Updated,Udemy,Danny Ma,Product Management,Product Roadmap|JIRA|SQL,Advanced,6 hours,$12.99,4.7,English,No,https://www.udemy.com/course/sql-for-product-managers/
1068,Google Ads for Beginners - Complete Guide,Udemy,Isaac Rudansky,Digital Marketing,Google Analytics|Social Media|Facebook Ads|Google Ads,Advanced,12 hours,$14.99,4.5,English,No,https://www.udemy.com/course/google-ads-for-beginners/
1069,Go: The Complete Developer's Guide - Complete Guide,Udemy,Stephen Grider,Backend Development,Express.js|REST API|Node.js|MongoDB,Advanced,10 hours,$14.99,4.6,English,No,https://www.udemy.com/course/go-the-complete-developers-guide/
1070,Become a Flutter Developer - 2024 Edition,LinkedIn Learning,LinkedIn,Flutter Development,Dart|GetX|Provider,Intermediate,15 hours,$39.99/mo,4.6,English,No,https://www.linkedin.com/learning/become-a-flutter-developer
1071,Angular - Complete Guide,Udemy,Maximilian Schwarzmuller,Frontend Development,JavaScript|Tailwind CSS|Next.js,Advanced,34 hours,$14.99,4.6,English,No,https://www.udemy.com/course/angular---the-complete-guide-2024/
1072,Tableau A-Z: Hands-On Training - Bootcamp 2024,Udemy,Kirill Eremenko,Data Science,Python|SQL|R|NumPy|Excel,Advanced,9 hours,$14.99,4.4,English,Yes,https://www.udemy.com/course/tableau-a-z-hands-on-training/
1073,Digital Illustration with Procreate - Pro Course,Udemy,Jaysen Batchelor,Graphic Design,InDesign|Video Editing|After Effects|Branding|Canva,Advanced,8 hours,$14.99,4.7,English,Yes,https://www.udemy.com/course/digital-illustration-with-procreate/
1074,Apache Spark with Scala - Complete Guide,Udemy,Frank Kane,Data Science,Pandas|Python|SQL|Data Analysis|Tableau,Beginner,14 hours,$14.99,4.5,English,No,https://www.udemy.com/course/apache-spark-with-scala/
1075,SwiftUI Masterclass - 2024 Updated,Udemy,Robert Petras,Mobile Development,SQLite|Swift|Firebase|iOS SDK,Intermediate,36 hours,$14.99,4.6,English,No,https://www.udemy.com/course/swiftui-masterclass/
1076,Machine Learning with Python - 2024 Updated,edX,MIT,Artificial Intelligence & ML,Scikit-learn|Python|TensorFlow|NLP|Machine Learning,Advanced,10 weeks,Free,4.7,English,Yes,https://www.edx.org/course/machine-learning-with-python
1077,Server-side Development with NodeJS - Pro Course,Coursera,Hong Kong University,Backend Development,Redis|PostgreSQL|Express.js|FastAPI|Node.js,Intermediate,4 weeks,Free,4.7,English,Yes,https://www.coursera.org/learn/server-side-development-with-nodejs
1078,Tailwind CSS From Scratch - 2024 Edition,Udemy,Brad Traversy,Frontend Development,Redux|JavaScript|Tailwind CSS|HTML|React,Advanced,8 hours,$12.99,4.6,English,Yes,https://www.udemy.com/course/tailwind-css-from-scratch/
1079,Social Media Marketing Masterclass - Bootcamp 2024,Udemy,Phil Ebiner,Digital Marketing,Social Media|A/B Testing|Facebook Ads|Google Analytics|Email Marketing,Beginner,14 hours,$14.99,4.5,English,Yes,https://www.udemy.com/course/social-media-marketing-masterclass/
1080,Power BI بالعربي - 2024 Updated,Udemy Arabia,محمد سالم,Data Science,SQL|Statistics|Tableau,Beginner,8 ساعات,79 جنيه,4.5,Arabic,No,https://www.udemy.com/ar/course/Power-BI-بالعربي
1081,Angular - Bootcamp 2024,Udemy,Maximilian Schwarzmuller,Frontend Development,JavaScript|Tailwind CSS|Next.js,Advanced,34 hours,$14.99,4.5,English,No,https://www.udemy.com/course/angular---the-complete-guide-2024/
1082,Content Marketing Masterclass - Complete Guide,Udemy,Brad Merrill,Digital Marketing,Social Media|SEO|Content Writing,Advanced,8 hours,$14.99,4.5,English,Yes,https://www.udemy.com/course/content-marketing-masterclass/
1083,Digital Marketing Specialization - Masterclass,Coursera,University of Illinois,Digital Marketing,Social Media|SEO|Google Analytics|Google Ads,Intermediate,8 months,Free,4.5,English,Yes,https://www.coursera.org/learn/digital-marketing-specialization
1084,Meta Front-End Developer Certificate - Complete Guide,Coursera,Meta,Frontend Development,CSS|HTML|Vue.js|Redux|Tailwind CSS,Beginner,7 months,Free,4.7,English,Yes,https://www.coursera.org/learn/meta-front-end-developer-certificate
1085,Advanced Flutter: State Management - Masterclass,Udemy,Andrea Bizzotto,Flutter Development,Git|GetX|UI Design|SQLite|Firebase,Intermediate,11 hours,$14.99,4.7,English,Yes,https://www.udemy.com/course/advanced-flutter-state-management/
1086,Meta Back-End Developer Certificate - Pro Course,Coursera,Meta,Backend Development,FastAPI|REST API|MongoDB|Node.js|GraphQL,Intermediate,8 months,Free,4.6,English,Yes,https://www.coursera.org/learn/meta-back-end-developer-certificate
1087,Microsoft Azure Fundamentals AZ-900 - Complete Guide,Udemy,Scott Duffy,Cloud Computing,Cloud Security|Linux|Kubernetes|AWS,Intermediate,9 hours,$14.99,4.6,English,No,https://www.udemy.com/course/microsoft-azure-fundamentals-az-900/
1088,CompTIA Security+ Course - Bootcamp 2024,Udemy,Jason Dion,Cybersecurity,Firewalls|Kali Linux|SIEM,Intermediate,23 hours,$14.99,4.9,English,Yes,https://www.udemy.com/course/comptia-security+-course/
1089,Product Management - 2024 Updated,edX,MIT Sloan,Product Management,Product Roadmap|Agile|SQL,Intermediate,6 months,Free,4.8,English,Yes,https://www.edx.org/course/product-management
1090,أمن المعلومات للمبتدئين - 2024 Edition,Edraak,Edraak Team,Cybersecurity,Network Security|Linux|Wireshark,Beginner,8 ساعات,مجاني,4.7,Arabic,No,https://www.edraak.org/course/أمن-المعلومات-للمبتدئين
1091,Usability Testing Bootcamp - Bootcamp 2024,Udemy,Joe Natoli,UI/UX Design,Usability Testing|Prototyping|InVision|Design Systems,Intermediate,8 hours,$14.99,4.7,English,Yes,https://www.udemy.com/course/usability-testing-bootcamp/
1092,Prometheus and Grafana Monitoring - Pro Course,Udemy,Nana Janashia,DevOps,Jenkins|Terraform|Docker|AWS,Advanced,5 hours,$14.99,4.7,English,Yes,https://www.udemy.com/course/prometheus-and-grafana-monitoring/
1093,Hugging Face Transformers Course - Complete Guide,Udemy,Daniel Bourke,Artificial Intelligence & ML,TensorFlow|Python|Machine Learning|NLP|PyTorch,Advanced,18 hours,$14.99,4.7,English,Yes,https://www.udemy.com/course/hugging-face-transformers-course/
1094,Firebase for Mobile Apps - Bootcamp 2024,Udemy,Daniel Gallego,Mobile Development,SQLite|Android SDK|iOS SDK|Firebase|Git,Beginner,10 hours,$12.99,4.7,English,Yes,https://www.udemy.com/course/firebase-for-mobile-apps/
1095,Product Manager Interview - 2024 Edition,Udemy,Exponent,Product Management,User Stories|JIRA|A/B Testing|Market Research|Stakeholder Management,Advanced,9 hours,$14.99,4.5,English,No,https://www.udemy.com/course/product-manager-interview/
1096,Technical Product Management - 2024 Updated,edX,Boston University,Product Management,A/B Testing|Market Research|Product Roadmap,Beginner,4 months,Free,4.6,English,Yes,https://www.edx.org/course/technical-product-management
1097,Business Model Innovation - 2024 Edition,Coursera,HEC Paris,Product Management,JIRA|Scrum|Product Roadmap|SQL|Stakeholder Management,Advanced,6 weeks,Free,4.5,English,Yes,https://www.coursera.org/learn/business-model-innovation
1098,Building Beautiful UIs with Flutter - Pro Course,Coursera,Google,Flutter Development,Git|Flutter|Dart|REST API,Advanced,4 weeks,Free,4.7,English,Yes,https://www.coursera.org/learn/building-beautiful-uis-with-flutter
1099,Python for Cybersecurity - Masterclass,Coursera,Infosec,Cybersecurity,Python|Linux|Penetration Testing|Firewalls|Network Security,Beginner,4 months,Free,4.6,English,Yes,https://www.coursera.org/learn/python-for-cybersecurity
1100,Digital Marketing - Pro Course,edX,Wharton School,Digital Marketing,Google Analytics|Copywriting|Google Ads|Facebook Ads,Beginner,6 months,Free,4.6,English,Yes,https://www.edx.org/course/digital-marketing
1101,Become an AI Engineer - Pro Course,LinkedIn Learning,LinkedIn,Artificial Intelligence & ML,Scikit-learn|TensorFlow|Python,Beginner,20 hours,$39.99/mo,4.5,English,No,https://www.linkedin.com/learning/become-an-ai-engineer
1102,Front-End Development - 2024 Updated,edX,W3C,Frontend Development,React|Angular|CSS|JavaScript,Advanced,5 months,Free,4.5,English,Yes,https://www.edx.org/course/front-end-development
1103,Linux بالعربي للمبتدئين - Pro Course,Udemy Arabia,يوسف طارق,DevOps,Terraform|Linux|Kubernetes,Beginner,10 ساعات,79 جنيه,4.6,Arabic,No,https://www.udemy.com/ar/course/Linux-بالعربي-للمبتدئين
1104,Social Media Design - 2024 Updated,Udemy,Lindsay Marsh,Graphic Design,After Effects|Adobe Illustrator|Social Media Design|InDesign,Beginner,5 hours,$12.99,4.6,English,No,https://www.udemy.com/course/social-media-design/
1105,Node.js Express MongoDB Bootcamp - Bootcamp 2024,Udemy,Jonas Schmedtmann,Web Development,REST API|Node.js|HTML|CSS|JavaScript,Advanced,42 hours,$14.99,4.7,English,Yes,https://www.udemy.com/course/node.js-express-mongodb-bootcamp/
1106,Django بالعربي - Bootcamp 2024,Udemy Arabia,أحمد سامي,Backend Development,Express.js|Django|PostgreSQL,Intermediate,18 ساعة,99 جنيه,4.6,Arabic,No,https://www.udemy.com/ar/course/Django-بالعربي
1107,Front-End Web Development with React - Pro Course,Coursera,Hong Kong University,Frontend Development,Angular|CSS|Tailwind CSS|Next.js|HTML,Advanced,4 weeks,Free,4.7,English,Yes,https://www.coursera.org/learn/front-end-web-development-with-react
1108,مهارات Product Manager - Complete Guide,Edraak,Edraak Team,Product Management,JIRA|User Stories|A/B Testing,Intermediate,6 ساعات,مجاني,4.5,Arabic,No,https://www.edraak.org/course/مهارات-Product-Manager
1109,Color Theory for Designers - 2024 Edition,LinkedIn Learning,LinkedIn,UI/UX Design,Usability Testing|Prototyping|InVision|Sketch|User Research,Beginner,4 hours,$39.99/mo,4.6,English,Yes,https://www.linkedin.com/learning/color-theory-for-designers
1110,Flutter Animation Masterclass - Bootcamp 2024,Udemy,Marcus Ng,Flutter Development,Provider|GetX|Firebase|REST API,Beginner,7 hours,$12.99,4.7,English,Yes,https://www.udemy.com/course/flutter-animation-masterclass/
1111,Front-End Development - Complete Guide,edX,W3C,Frontend Development,React|Angular|CSS|JavaScript,Advanced,5 months,Free,4.7,English,Yes,https://www.edx.org/course/front-end-development
1112,Android App Development with Kotlin - Masterclass,Udemy,Tim Buchalka,Mobile Development,iOS SDK|Android SDK|React Native,Beginner,82 hours,$14.99,4.6,English,No,https://www.udemy.com/course/android-app-development-with-kotlin/
1113,دبلومة الذكاء الاصطناعي - Complete Guide,ITI,ITI Egypt,Artificial Intelligence & ML,TensorFlow|Scikit-learn|PyTorch,Intermediate,4 أشهر,مدفوع,4.9,Arabic,Yes,https://www.iti.gov.eg/دبلومة-الذكاء-الاصطناعي
1114,Statistics for Data Science - Pro Course,edX,MIT,Data Science,Statistics|SQL|NumPy|Pandas,Beginner,18 weeks,Free,4.9,English,Yes,https://www.edx.org/course/statistics-for-data-science
1115,Graphic Design Masterclass - Pro Course,Udemy,Lindsay Marsh,Graphic Design,After Effects|InDesign|Branding|Adobe Illustrator,Advanced,22 hours,$14.99,4.6,English,No,https://www.udemy.com/course/graphic-design-masterclass/
1116,Android Clean Architecture - Complete Guide,Udemy,Philipp Lackner,Mobile Development,Kotlin|Java|iOS SDK|Android SDK|Firebase,Intermediate,12 hours,$14.99,4.7,English,No,https://www.udemy.com/course/android-clean-architecture/
